frame,x1,y1,x2,y2,score,cls,img
5,532.3786010742188,820.3610229492188,702.4264526367188,1023.4491577148438,0.46880388259887695,1,IM_00037.JPG
6,664.1343994140625,645.8988037109375,784.0284423828125,821.9489135742188,0.6623111367225647,1,IM_00038.JPG
11,1023.88232421875,641.24951171875,1114.0885009765625,832.1939697265625,0.6362504959106445,1,IM_00047.JPG
12,1472.78369140625,689.5320434570312,1664.2415771484375,1023.48486328125,0.3730343282222748,1,IM_00048.JPG
19,1591.31787109375,715.3067626953125,1789.985107421875,996.764404296875,0.6206624507904053,1,IM_00061.JPG
19,971.23828125,631.5133056640625,1024.9171142578125,737.9166259765625,0.31150928139686584,1,IM_00061.JPG
19,971.6207885742188,635.668701171875,1025.0224609375,739.257080078125,0.282562792301178,1,IM_00061.JPG
20,1380.829345703125,686.7435302734375,1566.451416015625,930.5711669921875,0.6424077749252319,1,IM_00062.JPG
29,565.698486328125,707.0736694335938,645.76025390625,821.8566284179688,0.37104204297065735,1,IM_00107.JPG
33,1315.130126953125,726.545654296875,1518.6580810546875,1019.05224609375,0.7260568141937256,1,IM_00119.JPG
40,1416.5787353515625,720.3178100585938,1706.775146484375,972.703125,0.6044928431510925,1,IM_00132.JPG
45,743.7200927734375,729.1215209960938,975.1448974609375,910.8134765625,0.8219425678253174,1,IM_00151.JPG
46,1047.6251220703125,764.8193359375,1300.4915771484375,927.3961181640625,0.8568429350852966,1,IM_00152.JPG
47,1207.337890625,667.08642578125,1407.470703125,890.0809936523438,0.8823209404945374,1,IM_00155.JPG
48,1003.9656372070312,602.0540771484375,1089.501953125,731.9719848632812,0.6028573513031006,1,IM_00157.JPG
48,1003.693115234375,609.0899047851562,1068.819091796875,725.8430786132812,0.30105432868003845,1,IM_00157.JPG
51,1282.1376953125,630.6783447265625,1439.337646484375,797.1480102539062,0.8554124236106873,1,IM_00161.JPG
52,979.7371215820312,618.9498291015625,1033.621337890625,703.279296875,0.7784376740455627,1,IM_00162.JPG
55,1307.36474609375,691.6776123046875,1516.5341796875,941.0123291015625,0.8929163217544556,1,IM_00205.JPG
58,1152.5628662109375,613.3152465820312,1291.83935546875,804.354248046875,0.7771981358528137,1,IM_00225.JPG
59,1705.20947265625,695.5350952148438,1918.953125,989.4343872070312,0.831826388835907,1,IM_00226.JPG
67,921.3812255859375,604.4634399414062,972.0415649414062,705.6437377929688,0.6260632276535034,1,IM_00281.JPG
67,710.7335815429688,626.7394409179688,756.8761596679688,693.77783203125,0.27211707830429077,1,IM_00281.JPG
75,972.96826171875,669.50390625,1068.0201416015625,858.8023681640625,0.4639989733695984,1,IM_00339.JPG
76,879.8248901367188,621.6973876953125,932.9309692382812,710.674072265625,0.5247635841369629,1,IM_00340.JPG
80,945.9039916992188,617.8597412109375,1029.39306640625,789.32568359375,0.7922059893608093,1,IM_00357.JPG
82,1054.1966552734375,591.0494384765625,1106.0323486328125,712.6455688476562,0.682399332523346,1,IM_00366.JPG
83,1138.283203125,603.2722778320312,1227.6441650390625,706.65234375,0.6988164186477661,1,IM_00367.JPG
84,923.7332153320312,585.9853515625,972.0510864257812,655.3969116210938,0.7505961060523987,1,IM_00368.JPG
84,188.557373046875,625.6466674804688,332.347900390625,698.574462890625,0.2637973427772522,1,IM_00368.JPG
86,189.51576232910156,626.5757446289062,334.8527526855469,698.0438232421875,0.2969432771205902,1,IM_00370.JPG
87,1569.615966796875,621.25634765625,1764.680419921875,810.830078125,0.9179908633232117,1,IM_00393.JPG
87,1155.8433837890625,670.1068115234375,1225.6497802734375,764.001220703125,0.7789491415023804,1,IM_00393.JPG
87,517.813720703125,615.1800537109375,601.3414306640625,660.869873046875,0.26001423597335815,1,IM_00393.JPG
88,1734.1611328125,664.6790771484375,1919.830078125,880.3617553710938,0.9011868834495544,1,IM_00394.JPG
88,1284.46435546875,607.47216796875,1412.5938720703125,739.7744750976562,0.7926927804946899,1,IM_00394.JPG
88,1014.7626342773438,642.6485595703125,1063.264404296875,700.1401977539062,0.47614097595214844,1,IM_00394.JPG
88,518.0343017578125,616.5706176757812,600.8677978515625,662.656982421875,0.27008408308029175,1,IM_00394.JPG
89,1654.6446533203125,732.4150390625,1790.6004638671875,889.642578125,0.5300058126449585,1,IM_00413.JPG
89,191.7667694091797,643.5167236328125,331.28057861328125,696.8634033203125,0.2795235812664032,1,IM_00413.JPG
90,1545.9228515625,720.7506713867188,1654.571044921875,849.081298828125,0.6847996711730957,1,IM_00414.JPG
90,190.4340057373047,635.1344604492188,334.56060791015625,696.35791015625,0.30789873003959656,1,IM_00414.JPG
91,1064.8427734375,636.5322265625,1145.486572265625,712.5540771484375,0.5222516655921936,1,IM_00415.JPG
91,189.1374053955078,638.1251220703125,334.4643859863281,696.5650634765625,0.34585335850715637,1,IM_00415.JPG
92,1034.857421875,634.8675537109375,1090.819580078125,702.724365234375,0.34242334961891174,1,IM_00416.JPG
92,1033.677490234375,636.2149658203125,1087.0263671875,702.0626220703125,0.3140844404697418,1,IM_00416.JPG
93,847.5205078125,625.3536987304688,894.747802734375,705.998291015625,0.5217757821083069,1,IM_00417.JPG
94,830.4182739257812,633.4332275390625,880.8444213867188,716.7130737304688,0.4888307750225067,1,IM_00418.JPG
95,1373.016357421875,795.8690185546875,1601.5667724609375,1022.9027709960938,0.772386372089386,1,IM_00419.JPG
95,190.2567596435547,634.97998046875,333.67822265625,697.134033203125,0.27264443039894104,1,IM_00419.JPG
96,189.81912231445312,630.159423828125,335.814208984375,696.8839111328125,0.309082567691803,1,IM_00420.JPG
97,179.21871948242188,642.4842529296875,335.98529052734375,751.9656982421875,0.5576742887496948,1,IM_00431.JPG
98,535.8350830078125,610.270751953125,669.9630126953125,734.8976440429688,0.4384956657886505,1,IM_00432.JPG
98,535.5379638671875,652.5140380859375,670.0020751953125,733.8704833984375,0.34684237837791443,1,IM_00432.JPG
99,1705.9786376953125,656.475830078125,1885.2183837890625,831.41845703125,0.6563580632209778,1,IM_00433.JPG
100,1468.189208984375,665.5933837890625,1657.360595703125,839.5325317382812,0.6112653017044067,1,IM_00434.JPG
100,1344.16748046875,629.9467163085938,1497.272705078125,776.8392333984375,0.3392762839794159,1,IM_00434.JPG
106,313.37249755859375,676.5982666015625,449.98089599609375,752.32421875,0.833185613155365,1,IM_00441.JPG
110,1436.9542236328125,737.7925415039062,1834.9031982421875,1021.8499145507812,0.8484020233154297,1,IM_00445.JPG
113,924.4683837890625,595.7232666015625,1003.2784423828125,730.0537719726562,0.8155037760734558,1,IM_00479.JPG
113,189.60997009277344,622.945556640625,336.75592041015625,696.841064453125,0.3429337441921234,1,IM_00479.JPG
114,1681.2484130859375,689.0081176757812,1919.53857421875,974.5726318359375,0.8515080809593201,1,IM_00480.JPG
114,188.6765899658203,621.6655883789062,335.9599914550781,696.6406860351562,0.3445349633693695,1,IM_00480.JPG
115,893.4329833984375,604.3225708007812,1006.6141357421875,786.1527099609375,0.8313085436820984,1,IM_00483.JPG
116,1612.208740234375,698.5714111328125,1919.67431640625,1021.17236328125,0.8836677074432373,1,IM_00484.JPG
116,189.9959716796875,627.9065551757812,333.1507263183594,696.4608154296875,0.27768582105636597,1,IM_00484.JPG
123,189.96348571777344,626.6346435546875,335.2935791015625,696.0752563476562,0.33224737644195557,1,IM_00499.JPG
124,190.4029541015625,623.306884765625,336.34100341796875,695.6730346679688,0.37481436133384705,1,IM_00500.JPG
125,1526.4970703125,642.5567626953125,1769.2906494140625,893.4647216796875,0.8811449408531189,1,IM_00501.JPG
125,189.46380615234375,619.7723388671875,337.337646484375,696.8040771484375,0.38357073068618774,1,IM_00501.JPG
126,1215.87158203125,667.04248046875,1283.899658203125,748.799072265625,0.9172531962394714,1,IM_00517.JPG
126,1415.2159423828125,626.965576171875,1618.689697265625,839.4207763671875,0.8819109201431274,1,IM_00517.JPG
126,1019.9584350585938,612.2120361328125,1081.4404296875,678.3250122070312,0.6544995307922363,1,IM_00517.JPG
126,190.14141845703125,626.552734375,336.192138671875,696.33740234375,0.28626587986946106,1,IM_00517.JPG
127,1513.49560546875,706.084228515625,1814.1793212890625,999.505859375,0.8893193602561951,1,IM_00518.JPG
127,1102.764892578125,623.5172119140625,1208.4921875,731.5083618164062,0.7438200116157532,1,IM_00518.JPG
127,1010.111083984375,628.4983520507812,1053.9329833984375,687.1759643554688,0.5518411993980408,1,IM_00518.JPG
127,189.2333221435547,626.6403198242188,337.41741943359375,696.6519165039062,0.3043765723705292,1,IM_00518.JPG
127,517.8995361328125,603.2711181640625,598.1690673828125,660.7894287109375,0.2649552524089813,1,IM_00518.JPG
128,188.18157958984375,619.0526733398438,337.7998046875,696.15380859375,0.3936749994754791,1,IM_00519.JPG
128,519.4850463867188,604.7513427734375,601.3423461914062,660.6019897460938,0.3552032709121704,1,IM_00519.JPG
129,188.6935272216797,619.4481201171875,338.0292663574219,696.994873046875,0.3553568720817566,1,IM_00520.JPG
129,516.370361328125,599.7369384765625,602.724853515625,660.8216552734375,0.2827012240886688,1,IM_00520.JPG
130,1225.775146484375,604.3341674804688,1331.606201171875,733.1652221679688,0.7917941808700562,1,IM_00521.JPG
130,1061.708740234375,625.568115234375,1149.225830078125,745.2615966796875,0.6797181367874146,1,IM_00521.JPG
130,189.34349060058594,621.465576171875,337.5634460449219,696.7359619140625,0.32645633816719055,1,IM_00521.JPG
130,515.139404296875,599.9908447265625,600.5242309570312,661.2134399414062,0.29762402176856995,1,IM_00521.JPG
130,789.1583862304688,633.4421997070312,909.5359497070312,844.9017333984375,0.2590624988079071,1,IM_00521.JPG
131,188.9738311767578,623.4754028320312,337.6619567871094,696.5132446289062,0.3597765564918518,1,IM_00522.JPG
131,517.2855834960938,600.5880126953125,601.473876953125,660.75634765625,0.27024146914482117,1,IM_00522.JPG
133,187.2905731201172,587.854248046875,296.646484375,698.583984375,0.5929446816444397,1,IM_00524.JPG
133,513.9088134765625,595.3699951171875,602.9666748046875,661.0426025390625,0.28146249055862427,1,IM_00524.JPG
133,512.4966430664062,588.412353515625,604.5133666992188,659.9117431640625,0.2513326406478882,1,IM_00524.JPG
135,250.04827880859375,611.7366943359375,339.36865234375,696.0320434570312,0.3395735025405884,1,IM_00526.JPG
136,191.92266845703125,615.1781616210938,338.1518859863281,696.4118041992188,0.34707751870155334,1,IM_00527.JPG
137,192.07534790039062,609.443603515625,338.42633056640625,696.2241821289062,0.3256179094314575,1,IM_00528.JPG
138,194.14498901367188,618.754638671875,337.6319274902344,696.0799560546875,0.2755719721317291,1,IM_00529.JPG
139,191.25228881835938,609.1141357421875,338.17919921875,696.0616455078125,0.3134833872318268,1,IM_00530.JPG
140,192.2317657470703,617.966064453125,336.89544677734375,696.0240478515625,0.3365083932876587,1,IM_00531.JPG
140,518.6214599609375,606.4257202148438,593.8851318359375,661.1193237304688,0.31998151540756226,1,IM_00531.JPG
140,516.863037109375,610.050537109375,604.3285522460938,660.9659423828125,0.25485873222351074,1,IM_00531.JPG
141,191.78553771972656,614.193603515625,337.3393249511719,696.1807861328125,0.266705721616745,1,IM_00533.JPG
143,518.946044921875,609.2899169921875,586.0460205078125,660.6256103515625,0.26515570282936096,1,IM_00535.JPG
145,190.34471130371094,609.7492065429688,335.7115173339844,695.9077758789062,0.2855514883995056,1,IM_00540.JPG
145,189.48992919921875,605.9312744140625,337.6133117675781,697.794189453125,0.26611340045928955,1,IM_00540.JPG
146,190.96812438964844,623.587158203125,335.09564208984375,696.210205078125,0.3173869848251343,1,IM_00541.JPG
147,189.47445678710938,628.9931640625,336.19293212890625,695.599609375,0.30952325463294983,1,IM_00542.JPG
148,188.55194091796875,626.3822631835938,337.2664489746094,696.4944458007812,0.3426291048526764,1,IM_00543.JPG
149,189.116943359375,619.708251953125,336.91741943359375,696.2846069335938,0.3361986577510834,1,IM_00544.JPG
150,274.14398193359375,604.9703369140625,407.468505859375,714.5675048828125,0.3264230191707611,1,IM_00545.JPG
150,187.0137176513672,598.3290405273438,319.81451416015625,703.615234375,0.2904544174671173,1,IM_00545.JPG
150,188.30715942382812,588.7033081054688,288.89544677734375,702.2671508789062,0.28570640087127686,1,IM_00545.JPG
151,187.36940002441406,590.48583984375,310.9364013671875,698.8632202148438,0.49988439679145813,1,IM_00546.JPG
152,190.87869262695312,628.514892578125,337.3982238769531,696.496826171875,0.3438362181186676,1,IM_00547.JPG
153,1256.025390625,718.813232421875,1571.39013671875,1004.6512451171875,0.9053428173065186,1,IM_00549.JPG
153,1200.846435546875,608.9012451171875,1347.2249755859375,805.3453369140625,0.8179720640182495,1,IM_00549.JPG
153,1098.3046875,614.2174072265625,1188.5335693359375,706.6400756835938,0.7017021179199219,1,IM_00549.JPG
153,190.21412658691406,625.9857177734375,335.965576171875,696.1783447265625,0.3114088773727417,1,IM_00549.JPG
154,1241.791015625,609.185546875,1396.3760986328125,754.340576171875,0.8480605483055115,1,IM_00550.JPG
154,1875.5262451171875,748.98388671875,1919.4613037109375,895.3695068359375,0.5897738337516785,1,IM_00550.JPG
154,903.3966064453125,589.10546875,942.50390625,654.6981201171875,0.3527511656284332,1,IM_00550.JPG
154,188.27651977539062,610.0064697265625,336.71490478515625,695.923583984375,0.2966148555278778,1,IM_00550.JPG
155,188.9373779296875,632.5379638671875,336.7261047363281,696.498291015625,0.3642723262310028,1,IM_00551.JPG
156,188.57705688476562,627.9154052734375,337.46478271484375,696.6351318359375,0.3450931906700134,1,IM_00552.JPG
157,1169.947265625,834.846435546875,1499.35986328125,1023.9029541015625,0.8622240424156189,1,IM_00555.JPG
157,188.4913330078125,619.5333251953125,338.83758544921875,696.2612915039062,0.3922276794910431,1,IM_00555.JPG
157,516.2237548828125,595.703369140625,591.46728515625,660.8714599609375,0.27062493562698364,1,IM_00555.JPG
158,597.847900390625,781.4307861328125,818.13623046875,986.0335693359375,0.8278120756149292,1,IM_00556.JPG
158,188.58645629882812,620.82861328125,338.2618408203125,696.3734130859375,0.3988337516784668,1,IM_00556.JPG
158,516.3668823242188,593.0732421875,595.6879272460938,660.9908447265625,0.2750133275985718,1,IM_00556.JPG
159,89.34635925292969,725.142822265625,233.73434448242188,873.1133422851562,0.8095341324806213,1,IM_00557.JPG
160,89.83854675292969,724.9647216796875,231.8401336669922,872.4019775390625,0.8069965243339539,1,IM_00558.JPG
160,767.1097412109375,593.099853515625,809.7416381835938,690.72802734375,0.7586473226547241,1,IM_00558.JPG
160,201.1870880126953,599.1478271484375,336.5245361328125,698.227294921875,0.3595828711986542,1,IM_00558.JPG
160,517.6341552734375,597.92041015625,574.4017944335938,660.0643310546875,0.2817682921886444,1,IM_00558.JPG
161,188.91302490234375,618.2066650390625,337.958740234375,696.36962890625,0.32867857813835144,1,IM_00583.JPG
162,189.85952758789062,625.2053833007812,337.19830322265625,696.2833251953125,0.2913660407066345,1,IM_00584.JPG
163,835.9383544921875,624.8690185546875,937.371826171875,772.5972290039062,0.7187889814376831,1,IM_00585.JPG
163,766.1134033203125,609.08447265625,810.994384765625,731.10595703125,0.5792544484138489,1,IM_00585.JPG
163,187.8567657470703,614.1575317382812,339.5770568847656,697.0636596679688,0.40536803007125854,1,IM_00585.JPG
163,519.5640869140625,599.9899291992188,578.5577392578125,660.8662719726562,0.35694822669029236,1,IM_00585.JPG
164,869.3935546875,664.928955078125,952.0924072265625,832.2640380859375,0.7405298352241516,1,IM_00586.JPG
164,789.6395874023438,620.640625,872.3596801757812,771.3682250976562,0.6910281777381897,1,IM_00586.JPG
164,188.12872314453125,603.0264892578125,338.69012451171875,696.4569091796875,0.42548099160194397,1,IM_00586.JPG
164,815.0791625976562,631.9513549804688,871.399658203125,775.7255859375,0.2629174292087555,1,IM_00586.JPG
165,1374.0740966796875,640.9330444335938,1483.925048828125,765.7611694335938,0.7260438799858093,1,IM_00587.JPG
165,1004.3344116210938,593.1570434570312,1067.06640625,681.6554565429688,0.7087104916572571,1,IM_00587.JPG
165,514.87939453125,597.350830078125,601.1495361328125,660.8817138671875,0.3746861219406128,1,IM_00587.JPG
166,1169.4024658203125,615.8900146484375,1285.3387451171875,731.3310546875,0.7394615411758423,1,IM_00588.JPG
166,1828.070068359375,717.5438842773438,1918.963623046875,849.391845703125,0.5132389068603516,1,IM_00588.JPG
166,1828.9119873046875,761.315185546875,1918.808349609375,849.8433837890625,0.38012996315956116,1,IM_00588.JPG
166,514.3461303710938,593.598388671875,601.939208984375,660.86669921875,0.2772361636161804,1,IM_00588.JPG
167,1698.81591796875,651.123779296875,1917.881103515625,868.6063842773438,0.8934662342071533,1,IM_00589.JPG
167,189.67564392089844,622.4752197265625,337.7101135253906,695.85400390625,0.3529539406299591,1,IM_00589.JPG
168,981.62548828125,566.9782104492188,1050.441650390625,693.95947265625,0.6732223033905029,1,IM_00591.JPG
168,920.0885009765625,572.2567138671875,1053.5892333984375,689.922119140625,0.33049991726875305,1,IM_00591.JPG
168,516.670166015625,595.792724609375,588.049072265625,660.6278076171875,0.3275580108165741,1,IM_00591.JPG
169,1351.57470703125,615.7430419921875,1510.889892578125,835.3358154296875,0.8311695456504822,1,IM_00592.JPG
170,188.64926147460938,622.3615112304688,338.56964111328125,696.370849609375,0.3760550022125244,1,IM_00599.JPG
170,188.64315795898438,615.79052734375,338.6866455078125,697.0303344726562,0.2810167968273163,1,IM_00599.JPG
170,189.39642333984375,614.0575561523438,337.93597412109375,696.4963989257812,0.250012069940567,1,IM_00599.JPG
171,189.8326416015625,628.349365234375,338.0701599121094,695.7398071289062,0.37347158789634705,1,IM_00600.JPG
172,1454.9033203125,645.69580078125,1662.359619140625,850.9603271484375,0.8883156180381775,1,IM_00623.JPG
172,189.44155883789062,624.777099609375,338.05224609375,696.5044555664062,0.3731679618358612,1,IM_00623.JPG
173,1123.849365234375,618.6650390625,1225.27294921875,745.0167846679688,0.8058666586875916,1,IM_00624.JPG
173,192.93626403808594,632.1517944335938,336.70782470703125,695.9368896484375,0.302022248506546,1,IM_00624.JPG
174,188.43441772460938,614.755859375,339.62762451171875,697.0222778320312,0.3855752646923065,1,IM_00627.JPG
174,759.6449584960938,572.1434326171875,828.8909912109375,647.017822265625,0.37753909826278687,1,IM_00627.JPG
175,188.24923706054688,615.0487060546875,338.7007751464844,696.6359252929688,0.31379377841949463,1,IM_00628.JPG
175,749.5098876953125,569.4033203125,784.0303344726562,647.8251953125,0.27686136960983276,1,IM_00628.JPG
176,741.9068603515625,659.6072387695312,808.8397216796875,795.9157104492188,0.6159306168556213,1,IM_00629.JPG
176,659.434814453125,598.391357421875,698.9796142578125,699.6646118164062,0.5410770773887634,1,IM_00629.JPG
176,188.56170654296875,609.4920654296875,338.8675537109375,696.6905517578125,0.4482441544532776,1,IM_00629.JPG
176,649.795166015625,592.4862060546875,706.7572631835938,700.8861083984375,0.28252723813056946,1,IM_00629.JPG
177,812.79150390625,665.77490234375,953.3720703125,920.5430908203125,0.7425457239151001,1,IM_00630.JPG
177,996.0759887695312,788.443359375,1145.947509765625,1022.5301513671875,0.660560131072998,1,IM_00630.JPG
177,692.1680908203125,614.7139892578125,780.846435546875,794.2855224609375,0.6134570240974426,1,IM_00630.JPG
177,719.4710693359375,621.9168701171875,777.1126708984375,795.4810791015625,0.450298011302948,1,IM_00630.JPG
177,1026.1124267578125,792.00390625,1130.66748046875,1020.614013671875,0.425012469291687,1,IM_00630.JPG
177,188.5389862060547,613.5708618164062,338.7849426269531,695.8855590820312,0.35972562432289124,1,IM_00630.JPG
177,838.1641845703125,683.3828125,930.9085693359375,921.6326293945312,0.29553499817848206,1,IM_00630.JPG
178,1070.1539306640625,616.759521484375,1174.8763427734375,777.795166015625,0.8052035570144653,1,IM_00657.JPG
178,189.21351623535156,616.618896484375,338.9739074707031,696.6300048828125,0.3865807056427002,1,IM_00657.JPG
178,514.3841552734375,595.5672607421875,583.645751953125,660.968505859375,0.3147568702697754,1,IM_00657.JPG
179,1487.119873046875,688.9913940429688,1749.049560546875,963.99462890625,0.9216712117195129,1,IM_00658.JPG
179,188.89442443847656,622.1412963867188,339.2386779785156,696.2411499023438,0.3585517406463623,1,IM_00658.JPG
