img,frame_global,x1,y1,x2,y2,score,cls,space_label
IM_01226.JPG,12,143.60763549804688,523.460205078125,228.6929168701172,678.842529296875,0.3758471608161926,1,sidewalk
IM_01421.JPG,15,975.840087890625,694.608154296875,1267.007080078125,970.939208984375,0.8730005621910095,1,bike_lane
IM_01422.JPG,16,507.6369323730469,597.1646118164062,623.9532470703125,757.4683227539062,0.25839945673942566,1,bike_lane
IM_01721.JPG,19,321.17236328125,526.868896484375,377.96221923828125,647.8301391601562,0.4019823670387268,1,bike_lane
IM_01722.JPG,20,487.07354736328125,560.3754272460938,600.9305419921875,748.5693359375,0.6677966713905334,1,bike_lane
IM_01722.JPG,20,430.9534606933594,558.4290161132812,603.2481689453125,752.037353515625,0.49715903401374817,1,sidewalk
IM_01956.JPG,22,79.36843872070312,512.3946533203125,132.13153076171875,639.5728759765625,0.34876924753189087,1,sidewalk
IM_02977.JPG,24,61.50076675415039,505.6337585449219,109.2941665649414,606.075439453125,0.27402567863464355,1,sidewalk
IM_02978.JPG,25,158.54660034179688,565.1412353515625,234.22975158691406,778.78955078125,0.6856973171234131,1,sidewalk
IM_02978.JPG,25,145.8450927734375,560.6009521484375,251.80551147460938,777.017578125,0.4722948372364044,1,sidewalk
IM_03011.JPG,27,411.35595703125,549.21826171875,495.2562561035156,681.1799926757812,0.39924654364585876,1,bike_lane
IM_03060.JPG,28,794.45361328125,626.4552001953125,996.8838500976562,881.0015258789062,0.838318407535553,1,bike_lane
IM_03104.JPG,32,419.56072998046875,550.3084716796875,598.877197265625,722.694091796875,0.7549954652786255,1,bike_lane
IM_03114.JPG,34,322.01678466796875,592.6763916015625,409.97406005859375,769.7913818359375,0.5879772901535034,1,sidewalk
IM_03224.JPG,40,419.5881042480469,550.7081298828125,484.576171875,668.927001953125,0.7646484971046448,1,bike_lane
IM_03474.JPG,42,226.86607360839844,638.535400390625,347.5479736328125,1016.6493530273438,0.2552129328250885,1,sidewalk
IM_03629.JPG,48,192.98748779296875,572.5821533203125,267.5935363769531,725.6083374023438,0.7034367322921753,1,sidewalk
IM_04157.JPG,51,354.9055480957031,518.25244140625,420.76666259765625,634.205810546875,0.5579497218132019,1,bike_lane
IM_04158.JPG,52,725.86279296875,612.645751953125,899.6541137695312,822.28564453125,0.8827701210975647,1,bike_lane
IM_04191.JPG,54,635.647216796875,619.11572265625,771.59716796875,801.4207763671875,0.8216932415962219,1,bike_lane
IM_04663.JPG,60,590.419189453125,575.79052734375,708.7963256835938,752.1465454101562,0.775091826915741,1,bike_lane
IM_05906.JPG,62,233.06492614746094,653.2362060546875,428.1143798828125,950.5537719726562,0.3203991949558258,1,sidewalk
IM_06817.JPG,72,185.6107635498047,584.9664916992188,265.8990478515625,793.5093383789062,0.2789567708969116,1,sidewalk
IM_06818.JPG,73,271.69769287109375,632.5889282226562,470.21490478515625,927.93896484375,0.2562559247016907,1,sidewalk
IM_07021.JPG,79,165.838134765625,557.5067138671875,280.7709655761719,821.8421630859375,0.37317797541618347,1,sidewalk
IM_07549.JPG,83,217.90196228027344,626.8568115234375,416.0718994140625,946.5895385742188,0.32920974493026733,1,sidewalk
IM_07885.JPG,88,168.20594787597656,534.015625,237.73883056640625,697.5982666015625,0.4112967550754547,1,sidewalk
IM_08086.JPG,92,1107.7216796875,722.1842041015625,1476.16015625,1016.6464233398438,0.8033125996589661,1,bike_lane
IM_09153.JPG,96,452.14471435546875,580.34765625,532.5223388671875,722.75244140625,0.7730214595794678,1,bike_lane
IM_09605.JPG,97,593.760986328125,603.0615234375,718.0348510742188,780.5784301757812,0.5302072763442993,1,bike_lane
IM_09605.JPG,97,632.2962646484375,614.8863525390625,713.8826904296875,780.035400390625,0.2596754729747772,1,bike_lane
IM_11565.JPG,99,247.8417205810547,531.385009765625,329.45806884765625,686.146484375,0.47432368993759155,1,sidewalk
IM_11587.JPG,102,395.552734375,528.912353515625,472.08648681640625,674.5225830078125,0.5398369431495667,1,bike_lane
IM_11588.JPG,103,747.8038330078125,612.6343994140625,954.0880737304688,881.279052734375,0.8591955304145813,1,bike_lane
IM_12399.JPG,106,637.8766479492188,675.2630615234375,848.9014892578125,972.2627563476562,0.8135960102081299,1,sidewalk
IM_14432.JPG,110,504.3720703125,652.1611938476562,728.7864990234375,1016.208251953125,0.3643144965171814,1,sidewalk
IM_14455.JPG,112,210.20794677734375,617.504638671875,322.02752685546875,930.852783203125,0.44567394256591797,1,sidewalk
IM_14455.JPG,112,170.29135131835938,614.6015625,321.27734375,948.80859375,0.2543627917766571,1,sidewalk
IM_14832.JPG,113,170.90951538085938,643.4923095703125,272.72784423828125,854.7837524414062,0.6591553688049316,1,sidewalk
IM_14990.JPG,116,184.91307067871094,527.798095703125,243.53146362304688,630.8889770507812,0.42570969462394714,1,sidewalk
IM_15145.JPG,121,100.34410858154297,565.499267578125,192.35073852539062,799.1233520507812,0.5801655650138855,1,sidewalk
IM_15216.JPG,123,147.19992065429688,530.837158203125,213.12301635742188,695.2958984375,0.7549998760223389,1,sidewalk
IM_15226.JPG,125,1058.286865234375,739.1260986328125,1365.602294921875,1007.9219970703125,0.850435733795166,1,bike_lane
IM_15438.JPG,129,207.51177978515625,511.7623291015625,272.935546875,644.998779296875,0.48409906029701233,1,sidewalk
IM_15749.JPG,131,200.6638641357422,576.094970703125,287.5835266113281,800.7513427734375,0.8023130297660828,1,sidewalk
IM_15749.JPG,131,184.72705078125,559.9464111328125,317.50067138671875,802.0294189453125,0.4519179165363312,1,sidewalk
IM_16018.JPG,134,412.0154113769531,667.004150390625,504.3028564453125,922.5368041992188,0.8035793304443359,1,sidewalk
IM_16018.JPG,134,383.61810302734375,656.426513671875,509.4266052246094,927.6793212890625,0.35666826367378235,1,sidewalk
IM_16018.JPG,134,375.35260009765625,653.3519897460938,510.2758483886719,928.0982666015625,0.3331173062324524,1,sidewalk
IM_16095.JPG,135,564.3621826171875,636.83544921875,786.3480834960938,931.4474487304688,0.9038118720054626,1,sidewalk
IM_16342.JPG,136,308.91192626953125,582.6461791992188,396.0703125,740.5252075195312,0.7575246691703796,1,sidewalk
IM_16534.JPG,139,810.521484375,714.2928466796875,1138.9141845703125,1019.6808471679688,0.7125827074050903,1,sidewalk
IM_16596.JPG,142,170.88580322265625,625.3002319335938,407.542724609375,999.3912963867188,0.7310531139373779,1,sidewalk
IM_16596.JPG,142,247.5762176513672,619.708251953125,417.96917724609375,997.3387451171875,0.29845303297042847,1,sidewalk
IM_16922.JPG,147,512.20849609375,654.2474365234375,705.666015625,1017.6146240234375,0.5746036767959595,1,sidewalk
IM_17863.JPG,151,550.3646850585938,675.7799072265625,740.5352783203125,942.219482421875,0.770638108253479,1,sidewalk
IM_18362.JPG,158,491.57647705078125,664.650634765625,697.3863525390625,928.7103881835938,0.5193601250648499,1,sidewalk
IM_18449.JPG,165,166.93399047851562,670.82763671875,338.78125,990.3960571289062,0.7179303169250488,1,sidewalk
IM_18511.JPG,167,290.6873474121094,575.628662109375,387.7502746582031,759.5640869140625,0.3042943775653839,1,sidewalk
IM_18511.JPG,167,290.3352355957031,580.36572265625,386.110107421875,759.2616577148438,0.25414201617240906,1,sidewalk
IM_18952.JPG,169,928.7825317382812,675.8211669921875,1068.013671875,914.1817626953125,0.6094358563423157,1,bike_lane
IM_18952.JPG,169,1246.62353515625,575.444580078125,1370.62841796875,689.427734375,0.5172746777534485,1,roadway
IM_18952.JPG,169,935.9642944335938,683.4215698242188,1032.511474609375,912.655517578125,0.4736553132534027,1,bike_lane
IM_20121.JPG,171,280.3067321777344,517.7771606445312,326.89031982421875,614.3114624023438,0.3424362242221832,1,bike_lane
IM_20249.JPG,175,116.14549255371094,568.04736328125,182.87498474121094,732.8619384765625,0.5404028296470642,1,sidewalk
IM_20250.JPG,176,172.88600158691406,608.2828979492188,283.77044677734375,911.6953125,0.6939072012901306,1,sidewalk
IM_20552.JPG,182,184.02415466308594,554.603271484375,238.34033203125,671.6785888671875,0.47293975949287415,1,sidewalk
IM_21403.JPG,190,306.73175048828125,530.1834716796875,364.5601806640625,618.7906494140625,0.38662976026535034,1,bike_lane
IM_21403.JPG,190,307.7966003417969,533.0911865234375,363.1976318359375,617.1729736328125,0.32450059056282043,1,bike_lane
IM_21403.JPG,190,307.33367919921875,535.0364990234375,365.45416259765625,617.158203125,0.2717664837837219,1,bike_lane
IM_21604.JPG,192,272.88885498046875,508.55950927734375,325.16143798828125,592.69921875,0.5328102111816406,1,bike_lane
IM_22263.JPG,196,329.45654296875,536.308837890625,378.71612548828125,630.8079833984375,0.5089442729949951,1,bike_lane
