img,frame_global,x1,y1,x2,y2,score,cls,space_label
IM_04026.JPG,0,954.6307983398438,794.9736328125,1035.1611328125,939.99755859375,0.6892827153205872,1,bike_lane
IM_04688.JPG,9,779.5123901367188,831.916259765625,871.9110717773438,959.003173828125,0.3537135124206543,1,bike_lane
IM_05829.JPG,22,1173.337646484375,852.5126953125,1251.675537109375,1021.1180419921875,0.5632625222206116,1,sidewalk
IM_05919.JPG,25,1082.3994140625,798.968994140625,1135.1158447265625,905.4766845703125,0.5088525414466858,1,bike_lane
IM_05919.JPG,25,1084.3607177734375,791.1826171875,1146.9666748046875,899.345947265625,0.303534597158432,1,bike_lane
IM_06197.JPG,33,949.2322998046875,831.3111572265625,1029.9891357421875,959.523681640625,0.5425868630409241,1,bike_lane
IM_06752.JPG,34,814.423828125,802.750732421875,910.6074829101562,962.262939453125,0.5627017617225647,1,bike_lane
IM_06777.JPG,35,1041.0660400390625,753.7395629882812,1095.4490966796875,894.885498046875,0.5540357828140259,1,bike_lane
IM_06842.JPG,37,623.407958984375,850.029296875,801.40771484375,1016.207275390625,0.8149054050445557,1,bike_lane
IM_06849.JPG,40,1238.238525390625,794.3358764648438,1322.515380859375,980.8738403320312,0.3391343057155609,1,sidewalk
IM_06849.JPG,40,1240.0677490234375,809.1915283203125,1319.5947265625,978.720947265625,0.29997801780700684,1,sidewalk
IM_06849.JPG,40,1238.94970703125,803.2461547851562,1320.263916015625,976.3668823242188,0.27679532766342163,1,sidewalk
IM_06849.JPG,40,1238.4749755859375,798.8442993164062,1322.122802734375,979.9859619140625,0.2567440867424011,1,sidewalk
IM_06905.JPG,43,675.932861328125,844.7977294921875,818.659423828125,1014.5423583984375,0.5870579481124878,1,bike_lane
IM_07025.JPG,45,1219.263671875,808.52783203125,1307.5380859375,958.3919677734375,0.3879849314689636,1,sidewalk
IM_07027.JPG,46,1135.586669921875,759.9578247070312,1187.124755859375,869.0064697265625,0.4770735800266266,1,bike_lane
IM_07037.JPG,47,808.4060668945312,826.1812744140625,1006.8228149414062,965.698486328125,0.4533679783344269,1,bike_lane
IM_07298.JPG,52,708.6315307617188,812.9533081054688,887.6786499023438,997.4522094726562,0.42886167764663696,1,bike_lane
IM_07299.JPG,53,1049.8892822265625,772.60107421875,1098.062744140625,873.1585693359375,0.35470107197761536,1,bike_lane
IM_07299.JPG,53,1051.299072265625,739.3789672851562,1101.949462890625,872.2578735351562,0.3082790970802307,1,bike_lane
IM_07302.JPG,54,1134.871337890625,847.359130859375,1228.956787109375,1022.5244140625,0.5048030614852905,1,sidewalk
