img,frame_global,x1,y1,x2,y2,score,cls
IM_05037.JPG,0,0.7055740356445312,161.55459594726562,352.3896789550781,427.63018798828125,0.9106302261352539,1
IM_05065.JPG,1,0.0,118.40421295166016,554.3458251953125,668.1223754882812,0.8930830955505371,1
IM_05070.JPG,3,0.0,13.773902893066406,203.17918395996094,256.1432800292969,0.6683987379074097,1
IM_05095.JPG,4,1309.5947265625,219.9693603515625,1666.463623046875,565.752685546875,0.896717369556427,1
IM_05164.JPG,6,974.9492797851562,131.46791076660156,1277.130859375,382.4843444824219,0.7948946356773376,1
IM_05165.JPG,7,1.143585205078125,12.50775146484375,620.6826171875,772.9183349609375,0.8873264789581299,1
IM_05187.JPG,8,363.89923095703125,111.69451904296875,940.2540893554688,483.770751953125,0.8659550547599792,1
IM_05279.JPG,9,197.12635803222656,60.33376693725586,570.43603515625,309.83270263671875,0.816360592842102,1
IM_05313.JPG,10,921.3424072265625,128.17776489257812,1239.094482421875,379.18505859375,0.7368599772453308,1
IM_05340.JPG,11,693.774658203125,96.35842895507812,1020.13232421875,353.5396728515625,0.7405550479888916,1
IM_05340.JPG,11,1528.4671630859375,199.52796936035156,1643.222900390625,333.4232177734375,0.6200645565986633,1
IM_05340.JPG,11,869.5960693359375,140.8887939453125,1016.8370361328125,311.18634033203125,0.2743259370326996,1
IM_05369.JPG,12,723.2139892578125,87.97071838378906,1092.698974609375,350.1961669921875,0.8643504977226257,1
IM_05423.JPG,13,1256.4364013671875,199.9474639892578,1529.7998046875,483.42462158203125,0.8943266868591309,1
IM_05423.JPG,13,1781.129150390625,280.91326904296875,1887.475341796875,435.6191711425781,0.7142885327339172,1
IM_05424.JPG,14,1072.295654296875,167.09197998046875,1388.5968017578125,490.268310546875,0.8465033769607544,1
IM_05424.JPG,14,0.0,20.411727905273438,424.3896484375,510.99066162109375,0.8431256413459778,1
IM_05435.JPG,15,1.0180892944335938,9.520294189453125,369.2608337402344,567.845947265625,0.9022709727287292,1
IM_05437.JPG,16,1580.74072265625,253.2294158935547,1803.5419921875,428.4462890625,0.7611468434333801,1
IM_05438.JPG,17,283.67303466796875,76.04379272460938,842.16943359375,452.865966796875,0.8565595746040344,1
IM_05460.JPG,18,1841.710693359375,230.98049926757812,1919.4521484375,485.6421203613281,0.46538007259368896,1
IM_05460.JPG,18,1843.540283203125,316.82269287109375,1919.26171875,485.001953125,0.3486368954181671,1
IM_05494.JPG,19,1068.9349365234375,143.56808471679688,1350.9613037109375,376.42626953125,0.8083218932151794,1
IM_05546.JPG,20,824.4600219726562,134.02903747558594,1249.57958984375,450.5005187988281,0.8984400629997253,1
IM_05561.JPG,21,0.8612823486328125,280.7063293457031,693.0123291015625,1030.522705078125,0.9198256731033325,1
IM_05573.JPG,22,464.1353759765625,65.48320007324219,895.789306640625,395.4251403808594,0.861914873123169,1
IM_05597.JPG,23,0.0,207.93045043945312,300.9139404296875,626.1256713867188,0.42751386761665344,1
IM_05597.JPG,23,0.0,206.07174682617188,622.6967163085938,658.296142578125,0.3349885046482086,1
IM_05601.JPG,24,384.7707824707031,152.764892578125,1000.1234130859375,593.535400390625,0.8519719839096069,1
IM_05629.JPG,25,0.0,45.42466735839844,264.5130310058594,279.7557678222656,0.8488853573799133,1
IM_05677.JPG,26,946.971923828125,194.8666534423828,1415.6204833984375,629.1155395507812,0.9044352769851685,1
IM_05677.JPG,26,796.431640625,187.22927856445312,1100.1510009765625,457.38629150390625,0.5883296132087708,1
IM_05678.JPG,27,1709.800537109375,315.94769287109375,1796.48974609375,425.68719482421875,0.3135806918144226,1
IM_05689.JPG,28,813.7842407226562,178.9479217529297,1311.3951416015625,582.7711181640625,0.8880741596221924,1
IM_05782.JPG,29,0.69415283203125,119.07650756835938,612.1771240234375,519.1600341796875,0.9131492376327515,1
IM_05792.JPG,30,909.4564819335938,187.92494201660156,1299.658447265625,582.9994506835938,0.8918513059616089,1
IM_05792.JPG,30,55.32380676269531,28.050155639648438,551.593994140625,372.94024658203125,0.7583253979682922,1
IM_05807.JPG,31,1458.78515625,301.9948425292969,1735.560791015625,647.1419677734375,0.87334144115448,1
IM_05907.JPG,32,1150.9583740234375,255.29507446289062,1529.9229736328125,544.9927978515625,0.8825174570083618,1
IM_05933.JPG,34,0.85272216796875,109.56610107421875,476.97601318359375,573.9457397460938,0.8378945589065552,1
IM_05934.JPG,35,0.0,52.834808349609375,319.8546142578125,558.6491088867188,0.8593740463256836,1
IM_05934.JPG,35,1745.5455322265625,307.4248046875,1919.0269775390625,531.4124145507812,0.7143431901931763,1
IM_05942.JPG,36,89.93051147460938,24.45703125,576.061767578125,393.24713134765625,0.8543609380722046,1
IM_05957.JPG,37,1337.1068115234375,264.7940673828125,1747.355712890625,677.1956787109375,0.8457805514335632,1
IM_05958.JPG,38,0.3929901123046875,161.56460571289062,561.5462646484375,756.8018188476562,0.7815441489219666,1
IM_05958.JPG,38,1667.7431640625,236.76768493652344,1777.51513671875,397.0638427734375,0.7364335060119629,1
IM_05958.JPG,38,1.13287353515625,170.4866943359375,809.0775146484375,759.2879638671875,0.38427063822746277,1
IM_05958.JPG,38,1669.3466796875,265.3409423828125,1759.593994140625,400.41485595703125,0.26714032888412476,1
IM_05960.JPG,39,685.37939453125,102.84928894042969,1080.05224609375,437.77716064453125,0.9083730578422546,1
IM_05962.JPG,40,817.953369140625,90.23466491699219,1112.87158203125,323.9462585449219,0.9048793315887451,1
IM_05989.JPG,41,1358.8251953125,287.021728515625,1701.8974609375,639.80810546875,0.8078081011772156,1
IM_06079.JPG,42,1251.9180908203125,270.4646301269531,1638.05615234375,629.8421630859375,0.8543491959571838,1
IM_06095.JPG,43,1213.7939453125,298.8344421386719,1699.183349609375,804.452880859375,0.9595353007316589,1
IM_06119.JPG,44,262.4566955566406,205.6497802734375,495.29559326171875,534.5106811523438,0.39956316351890564,1
IM_06139.JPG,45,1412.9713134765625,243.79742431640625,1757.1123046875,617.1736450195312,0.8154278993606567,1
IM_06151.JPG,46,453.0288391113281,129.57806396484375,1040.9189453125,536.338623046875,0.8926333785057068,1
IM_06151.JPG,46,1841.0936279296875,309.40631103515625,1918.8057861328125,436.7710876464844,0.6687159538269043,1
IM_06151.JPG,46,1840.5977783203125,234.15280151367188,1918.973876953125,437.2231750488281,0.5917723178863525,1
IM_06152.JPG,47,0.27960205078125,122.92318725585938,584.9503784179688,747.288330078125,0.48209360241889954,1
IM_06162.JPG,48,387.52679443359375,67.63169860839844,771.6362915039062,359.7799072265625,0.8047930002212524,1
IM_06171.JPG,49,554.029541015625,145.17201232910156,1009.5333251953125,463.6799011230469,0.9076401591300964,1
IM_06189.JPG,50,422.5587158203125,197.66477966308594,1086.0244140625,670.2172241210938,0.9587874412536621,1
IM_06191.JPG,51,1483.6871337890625,263.8092956542969,1775.577392578125,542.4312744140625,0.9140378832817078,1
IM_06203.JPG,52,1129.79150390625,281.53143310546875,1555.2886962890625,669.46875,0.8941442966461182,1
IM_06217.JPG,53,1241.08740234375,232.42547607421875,1616.98974609375,573.0079345703125,0.8749772310256958,1
IM_06231.JPG,54,1740.5064697265625,242.3503875732422,1856.2401123046875,373.8100891113281,0.44834065437316895,1
IM_06231.JPG,54,1823.093017578125,277.305908203125,1908.29931640625,401.3698425292969,0.41346073150634766,1
IM_06231.JPG,54,1822.3681640625,276.86346435546875,1905.48193359375,401.4249267578125,0.38638439774513245,1
IM_06231.JPG,54,1822.1436767578125,281.89361572265625,1904.329833984375,401.37567138671875,0.37261953949928284,1
IM_06231.JPG,54,1821.192626953125,276.93975830078125,1907.980224609375,400.87847900390625,0.35819122195243835,1
IM_06231.JPG,54,1740.8829345703125,252.10560607910156,1854.9598388671875,374.27618408203125,0.3457200229167938,1
IM_06231.JPG,54,1739.399169921875,248.8637237548828,1855.701171875,372.9647216796875,0.31037911772727966,1
IM_06231.JPG,54,1823.336181640625,283.4307861328125,1904.5087890625,401.48248291015625,0.2729915976524353,1
IM_06232.JPG,55,1276.73681640625,183.00201416015625,1520.4970703125,408.1555480957031,0.9019862413406372,1
IM_06232.JPG,55,1104.600830078125,122.05879211425781,1304.040283203125,344.28948974609375,0.5463405847549438,1
IM_06236.JPG,56,675.9033203125,171.46755981445312,1201.95458984375,558.088134765625,0.9367402195930481,1
IM_06236.JPG,56,290.1214904785156,91.53466796875,909.6542358398438,471.0030517578125,0.7521505355834961,1
