img,frame_global,x1,y1,x2,y2,score,cls
IM_19645.JPG,5,1611.403564453125,571.1325073242188,1725.995361328125,655.3954467773438,0.6048265695571899,1
IM_19648.JPG,8,1171.74365234375,548.39111328125,1265.052734375,638.544921875,0.2891179919242859,1
IM_19663.JPG,13,139.42489624023438,602.6873779296875,291.70562744140625,830.5528564453125,0.3092862665653229,1
IM_19663.JPG,13,166.14959716796875,615.9786987304688,271.0492248535156,817.0131225585938,0.2837984561920166,1
IM_19663.JPG,13,133.458740234375,610.8914794921875,276.59735107421875,826.8211669921875,0.2649500370025635,1
IM_19663.JPG,13,117.1376953125,594.1305541992188,319.49884033203125,836.0172119140625,0.26216721534729004,1
IM_19682.JPG,16,551.216796875,733.4053955078125,730.4869384765625,1023.6963500976562,0.7827641367912292,1
IM_19716.JPG,20,396.29168701171875,674.92333984375,526.934814453125,968.0743408203125,0.6048010587692261,1
IM_19736.JPG,24,1652.7725830078125,576.6139526367188,1789.2645263671875,702.9017333984375,0.7067704796791077,1
IM_19771.JPG,31,1390.26513671875,537.7791748046875,1481.0888671875,633.30810546875,0.33099573850631714,1
IM_19771.JPG,31,1203.303955078125,559.618408203125,1290.3145751953125,638.03662109375,0.26103997230529785,1
IM_19828.JPG,36,446.5614013671875,700.7434692382812,684.2533569335938,1023.73388671875,0.36840105056762695,1
IM_19944.JPG,49,509.16497802734375,552.155029296875,581.1356811523438,695.5452880859375,0.39334699511528015,1
IM_19964.JPG,53,1436.8135986328125,542.59375,1537.5347900390625,636.1942749023438,0.3463294506072998,1
IM_19964.JPG,53,1438.6953125,539.17724609375,1537.074951171875,635.1209716796875,0.3180278539657593,1
IM_19964.JPG,53,1439.138916015625,539.9752807617188,1536.206298828125,636.1373291015625,0.31581613421440125,1
IM_19964.JPG,53,1437.6580810546875,527.2940063476562,1538.4853515625,635.807861328125,0.27817121148109436,1
IM_19964.JPG,53,1438.16259765625,523.53125,1538.790771484375,637.0654296875,0.2736348509788513,1
IM_19967.JPG,55,796.3568115234375,715.7215576171875,1028.0364990234375,1021.5245361328125,0.7862014770507812,1
IM_19983.JPG,59,632.3153076171875,668.2600708007812,894.84130859375,982.8643798828125,0.8533357381820679,1
IM_19990.JPG,60,49.42539596557617,626.0301513671875,124.2059555053711,778.3759765625,0.4114353060722351,1
IM_20004.JPG,65,457.018798828125,774.8323974609375,582.3180541992188,1023.334716796875,0.45831674337387085,1
IM_20060.JPG,67,470.1484680175781,757.1160278320312,648.5601806640625,1024.1260986328125,0.4301202595233917,1
IM_20068.JPG,73,451.5994873046875,732.3360595703125,637.4343872070312,1021.079345703125,0.44810763001441956,1
